"business_id","chn_date"
"dAaWxrY4le8xvTMqNjIRtw","2017-07-01"
"dAaWxrY4le8xvTMqNjIRtw","2017-08-26"
"dAaWxrY4le8xvTMqNjIRtw","2017-08-31"
"dAaWxrY4le8xvTMqNjIRtw","2017-09-08"
"dAaWxrY4le8xvTMqNjIRtw","2017-09-08"
"dAaWxrY4le8xvTMqNjIRtw","2017-10-21"
"dAaWxrY4le8xvTMqNjIRtw","2017-10-25"
"dAaWxrY4le8xvTMqNjIRtw","2018-01-24"
"PP3BBaVxZLcJU54uP_wL6Q","2011-11-27"
"PP3BBaVxZLcJU54uP_wL6Q","2011-11-28"
"PP3BBaVxZLcJU54uP_wL6Q","2011-11-28"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-01"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-03"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-03"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-04"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-04"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-04"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-04"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-04"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-08"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-09"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-10"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-11"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-12"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-13"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-14"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-16"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-16"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-16"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-17"
"bMMf5bjTAT8LrwhE84ZuNw","2015-04-09"
"bMMf5bjTAT8LrwhE84ZuNw","2015-04-11"
"bMMf5bjTAT8LrwhE84ZuNw","2015-04-28"
"bMMf5bjTAT8LrwhE84ZuNw","2015-05-05"
"bMMf5bjTAT8LrwhE84ZuNw","2015-05-11"
"bMMf5bjTAT8LrwhE84ZuNw","2015-05-27"
"bMMf5bjTAT8LrwhE84ZuNw","2015-05-30"
"bMMf5bjTAT8LrwhE84ZuNw","2015-06-14"
"bMMf5bjTAT8LrwhE84ZuNw","2015-06-17"
"bMMf5bjTAT8LrwhE84ZuNw","2015-07-01"
"bMMf5bjTAT8LrwhE84ZuNw","2015-07-18"
"bMMf5bjTAT8LrwhE84ZuNw","2015-07-21"
"bMMf5bjTAT8LrwhE84ZuNw","2015-08-09"
"bMMf5bjTAT8LrwhE84ZuNw","2015-08-26"
"bMMf5bjTAT8LrwhE84ZuNw","2015-08-27"
"bMMf5bjTAT8LrwhE84ZuNw","2015-08-28"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-07"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-17"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-19"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-19"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-26"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-29"
"bMMf5bjTAT8LrwhE84ZuNw","2015-09-30"
"bMMf5bjTAT8LrwhE84ZuNw","2015-10-25"
"bMMf5bjTAT8LrwhE84ZuNw","2015-10-31"
"bMMf5bjTAT8LrwhE84ZuNw","2015-11-06"
"bMMf5bjTAT8LrwhE84ZuNw","2015-12-07"
"bMMf5bjTAT8LrwhE84ZuNw","2015-12-07"
"bMMf5bjTAT8LrwhE84ZuNw","2015-12-07"
"bMMf5bjTAT8LrwhE84ZuNw","2015-12-15"
"bMMf5bjTAT8LrwhE84ZuNw","2016-01-02"
"bMMf5bjTAT8LrwhE84ZuNw","2016-01-08"
"bMMf5bjTAT8LrwhE84ZuNw","2016-01-26"
"bMMf5bjTAT8LrwhE84ZuNw","2016-02-05"
"bMMf5bjTAT8LrwhE84ZuNw","2016-02-05"
"bMMf5bjTAT8LrwhE84ZuNw","2016-02-07"
"bMMf5bjTAT8LrwhE84ZuNw","2016-02-28"
"bMMf5bjTAT8LrwhE84ZuNw","2016-03-10"
"bMMf5bjTAT8LrwhE84ZuNw","2016-03-10"
"bMMf5bjTAT8LrwhE84ZuNw","2016-03-28"
"bMMf5bjTAT8LrwhE84ZuNw","2016-04-02"
"bMMf5bjTAT8LrwhE84ZuNw","2016-04-08"
"bMMf5bjTAT8LrwhE84ZuNw","2016-04-15"
"bMMf5bjTAT8LrwhE84ZuNw","2016-04-23"
"bMMf5bjTAT8LrwhE84ZuNw","2016-04-26"
"bMMf5bjTAT8LrwhE84ZuNw","2016-05-14"
"bMMf5bjTAT8LrwhE84ZuNw","2016-05-20"
"bMMf5bjTAT8LrwhE84ZuNw","2016-05-21"
"bMMf5bjTAT8LrwhE84ZuNw","2016-06-24"
"bMMf5bjTAT8LrwhE84ZuNw","2016-07-07"
"bMMf5bjTAT8LrwhE84ZuNw","2016-07-12"
"bMMf5bjTAT8LrwhE84ZuNw","2016-07-15"
"bMMf5bjTAT8LrwhE84ZuNw","2016-07-16"
"bMMf5bjTAT8LrwhE84ZuNw","2016-07-23"
"bMMf5bjTAT8LrwhE84ZuNw","2016-08-10"
"bMMf5bjTAT8LrwhE84ZuNw","2016-08-21"
"bMMf5bjTAT8LrwhE84ZuNw","2016-09-20"
"bMMf5bjTAT8LrwhE84ZuNw","2016-09-23"
"bMMf5bjTAT8LrwhE84ZuNw","2016-09-23"
"bMMf5bjTAT8LrwhE84ZuNw","2016-09-28"
"bMMf5bjTAT8LrwhE84ZuNw","2016-10-09"
"bMMf5bjTAT8LrwhE84ZuNw","2016-10-16"
"bMMf5bjTAT8LrwhE84ZuNw","2016-10-25"
"bMMf5bjTAT8LrwhE84ZuNw","2016-11-05"
"bMMf5bjTAT8LrwhE84ZuNw","2016-11-18"
"bMMf5bjTAT8LrwhE84ZuNw","2016-11-30"
"bMMf5bjTAT8LrwhE84ZuNw","2016-11-30"
"bMMf5bjTAT8LrwhE84ZuNw","2016-12-08"
"bMMf5bjTAT8LrwhE84ZuNw","2017-02-21"
"bMMf5bjTAT8LrwhE84ZuNw","2017-02-21"
"bMMf5bjTAT8LrwhE84ZuNw","2017-02-27"
"bMMf5bjTAT8LrwhE84ZuNw","2017-03-05"
"bMMf5bjTAT8LrwhE84ZuNw","2017-03-08"
"bMMf5bjTAT8LrwhE84ZuNw","2017-03-17"
"bMMf5bjTAT8LrwhE84ZuNw","2017-04-02"
"bMMf5bjTAT8LrwhE84ZuNw","2017-05-08"
"bMMf5bjTAT8LrwhE84ZuNw","2017-05-17"
"bMMf5bjTAT8LrwhE84ZuNw","2017-06-08"
"bMMf5bjTAT8LrwhE84ZuNw","2017-06-13"
"bMMf5bjTAT8LrwhE84ZuNw","2017-06-18"
"bMMf5bjTAT8LrwhE84ZuNw","2017-06-25"
"bMMf5bjTAT8LrwhE84ZuNw","2017-07-10"
"bMMf5bjTAT8LrwhE84ZuNw","2017-08-01"
"bMMf5bjTAT8LrwhE84ZuNw","2017-08-02"
"bMMf5bjTAT8LrwhE84ZuNw","2017-08-06"
"bMMf5bjTAT8LrwhE84ZuNw","2017-08-12"
"bMMf5bjTAT8LrwhE84ZuNw","2017-08-31"
"bMMf5bjTAT8LrwhE84ZuNw","2017-10-03"
"bMMf5bjTAT8LrwhE84ZuNw","2017-10-08"
"bMMf5bjTAT8LrwhE84ZuNw","2017-10-22"
"bMMf5bjTAT8LrwhE84ZuNw","2017-11-04"
"bMMf5bjTAT8LrwhE84ZuNw","2017-11-05"
"bMMf5bjTAT8LrwhE84ZuNw","2017-11-29"
"bMMf5bjTAT8LrwhE84ZuNw","2017-12-29"
"bMMf5bjTAT8LrwhE84ZuNw","2018-01-26"
"bMMf5bjTAT8LrwhE84ZuNw","2018-03-07"
"bMMf5bjTAT8LrwhE84ZuNw","2018-03-31"
"bMMf5bjTAT8LrwhE84ZuNw","2018-05-01"
"bMMf5bjTAT8LrwhE84ZuNw","2018-06-09"
"bMMf5bjTAT8LrwhE84ZuNw","2018-07-13"
"bMMf5bjTAT8LrwhE84ZuNw","2018-07-17"
"bMMf5bjTAT8LrwhE84ZuNw","2018-08-05"
"bMMf5bjTAT8LrwhE84ZuNw","2018-08-10"
"bMMf5bjTAT8LrwhE84ZuNw","2018-08-18"
"bMMf5bjTAT8LrwhE84ZuNw","2018-08-23"
"bMMf5bjTAT8LrwhE84ZuNw","2018-08-30"
"bMMf5bjTAT8LrwhE84ZuNw","2018-09-02"
"bMMf5bjTAT8LrwhE84ZuNw","2018-09-03"
"bMMf5bjTAT8LrwhE84ZuNw","2018-09-09"
"bMMf5bjTAT8LrwhE84ZuNw","2018-10-21"
"bMMf5bjTAT8LrwhE84ZuNw","2018-10-22"
"bMMf5bjTAT8LrwhE84ZuNw","2018-10-24"
"bMMf5bjTAT8LrwhE84ZuNw","2018-12-15"
"bMMf5bjTAT8LrwhE84ZuNw","2019-01-19"
"bMMf5bjTAT8LrwhE84ZuNw","2019-04-01"
"bMMf5bjTAT8LrwhE84ZuNw","2019-04-05"
"bMMf5bjTAT8LrwhE84ZuNw","2019-06-08"
"bMMf5bjTAT8LrwhE84ZuNw","2019-06-24"
"bMMf5bjTAT8LrwhE84ZuNw","2019-07-23"
"bMMf5bjTAT8LrwhE84ZuNw","2019-07-23"
"bMMf5bjTAT8LrwhE84ZuNw","2019-10-05"
"bMMf5bjTAT8LrwhE84ZuNw","2019-12-21"
"bMMf5bjTAT8LrwhE84ZuNw","2020-01-04"
"bMMf5bjTAT8LrwhE84ZuNw","2021-03-22"
"bMMf5bjTAT8LrwhE84ZuNw","2021-06-28"
"bMMf5bjTAT8LrwhE84ZuNw","2021-07-31"
"bMMf5bjTAT8LrwhE84ZuNw","2021-11-02"
"cy1qlowyE-zHmzfVyBFOJg","2015-01-25"
"cy1qlowyE-zHmzfVyBFOJg","2015-10-05"
"cy1qlowyE-zHmzfVyBFOJg","2016-02-16"
"cy1qlowyE-zHmzfVyBFOJg","2016-04-08"
"cy1qlowyE-zHmzfVyBFOJg","2016-06-05"
"cy1qlowyE-zHmzfVyBFOJg","2016-06-18"
"cy1qlowyE-zHmzfVyBFOJg","2016-09-14"
"cy1qlowyE-zHmzfVyBFOJg","2016-11-28"
"cy1qlowyE-zHmzfVyBFOJg","2017-04-07"
"cy1qlowyE-zHmzfVyBFOJg","2017-07-26"
"cy1qlowyE-zHmzfVyBFOJg","2017-12-23"
"cy1qlowyE-zHmzfVyBFOJg","2018-02-24"
"cy1qlowyE-zHmzfVyBFOJg","2018-06-21"
"cy1qlowyE-zHmzfVyBFOJg","2018-10-02"
"cy1qlowyE-zHmzfVyBFOJg","2018-10-26"
"cy1qlowyE-zHmzfVyBFOJg","2019-08-07"
"cy1qlowyE-zHmzfVyBFOJg","2019-08-23"
"cy1qlowyE-zHmzfVyBFOJg","2019-10-26"
"cy1qlowyE-zHmzfVyBFOJg","2020-01-07"
"cy1qlowyE-zHmzfVyBFOJg","2020-02-04"
"cy1qlowyE-zHmzfVyBFOJg","2021-06-27"
"dgGuvdysSuWOv2dKqZTbVA","2010-03-01"
"dgGuvdysSuWOv2dKqZTbVA","2010-03-10"
"dgGuvdysSuWOv2dKqZTbVA","2010-03-16"
"dgGuvdysSuWOv2dKqZTbVA","2010-03-30"
"dgGuvdysSuWOv2dKqZTbVA","2010-04-13"
"dgGuvdysSuWOv2dKqZTbVA","2010-04-15"
"dgGuvdysSuWOv2dKqZTbVA","2010-04-27"
"dgGuvdysSuWOv2dKqZTbVA","2010-05-17"
"dgGuvdysSuWOv2dKqZTbVA","2010-07-07"
"dgGuvdysSuWOv2dKqZTbVA","2010-07-07"
"dgGuvdysSuWOv2dKqZTbVA","2010-09-17"
"dgGuvdysSuWOv2dKqZTbVA","2010-10-24"
"dgGuvdysSuWOv2dKqZTbVA","2010-11-16"
"dgGuvdysSuWOv2dKqZTbVA","2010-12-09"
"dgGuvdysSuWOv2dKqZTbVA","2011-02-12"
"dgGuvdysSuWOv2dKqZTbVA","2011-02-17"
"dgGuvdysSuWOv2dKqZTbVA","2011-02-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-02-21"
"dgGuvdysSuWOv2dKqZTbVA","2011-02-24"
"dgGuvdysSuWOv2dKqZTbVA","2011-03-04"
"dgGuvdysSuWOv2dKqZTbVA","2011-03-05"
"dgGuvdysSuWOv2dKqZTbVA","2011-03-08"
"dgGuvdysSuWOv2dKqZTbVA","2011-03-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-04-26"
"dgGuvdysSuWOv2dKqZTbVA","2011-04-28"
"dgGuvdysSuWOv2dKqZTbVA","2011-04-29"
"dgGuvdysSuWOv2dKqZTbVA","2011-05-17"
"dgGuvdysSuWOv2dKqZTbVA","2011-05-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-05-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-06-12"
"dgGuvdysSuWOv2dKqZTbVA","2011-06-20"
"dgGuvdysSuWOv2dKqZTbVA","2011-06-23"
"dgGuvdysSuWOv2dKqZTbVA","2011-07-06"
"dgGuvdysSuWOv2dKqZTbVA","2011-07-20"
"dgGuvdysSuWOv2dKqZTbVA","2011-07-26"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-04"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-07"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-13"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-15"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-16"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-20"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-21"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-22"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-25"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-26"
"dgGuvdysSuWOv2dKqZTbVA","2011-08-28"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-04"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-04"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-08"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-10"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-10"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-11"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-18"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-22"
"dgGuvdysSuWOv2dKqZTbVA","2011-09-24"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-08"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-13"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-16"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-16"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-19"
"dgGuvdysSuWOv2dKqZTbVA","2011-10-20"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-01"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-10"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-10"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-10"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-12"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-12"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-13"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-15"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-17"
"dgGuvdysSuWOv2dKqZTbVA","2011-11-27"
"dgGuvdysSuWOv2dKqZTbVA","2011-12-01"
"dgGuvdysSuWOv2dKqZTbVA","2011-12-04"
"dgGuvdysSuWOv2dKqZTbVA","2011-12-08"
"dgGuvdysSuWOv2dKqZTbVA","2011-12-31"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-06"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-12"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-20"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-23"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-23"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-25"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-26"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-30"
"dgGuvdysSuWOv2dKqZTbVA","2012-01-31"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-01"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-02"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-03"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-06"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-06"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-07"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-07"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-08"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-20"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-26"
"dgGuvdysSuWOv2dKqZTbVA","2012-02-26"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-04"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-10"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-21"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-23"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-03-30"
"dgGuvdysSuWOv2dKqZTbVA","2012-04-13"
"dgGuvdysSuWOv2dKqZTbVA","2012-04-18"
"dgGuvdysSuWOv2dKqZTbVA","2012-04-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-02"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-05"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-06"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-06"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-07"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-15"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-16"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-21"
"dgGuvdysSuWOv2dKqZTbVA","2012-05-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-01"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-03"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-08"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-13"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-19"
"dgGuvdysSuWOv2dKqZTbVA","2012-06-24"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-13"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-17"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-19"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-19"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-23"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-27"
"dgGuvdysSuWOv2dKqZTbVA","2012-07-30"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-02"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-03"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-16"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-19"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-28"
"dgGuvdysSuWOv2dKqZTbVA","2012-08-31"
"dgGuvdysSuWOv2dKqZTbVA","2012-09-04"
"dgGuvdysSuWOv2dKqZTbVA","2012-09-09"
"dgGuvdysSuWOv2dKqZTbVA","2012-09-14"
"dgGuvdysSuWOv2dKqZTbVA","2012-09-18"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-20"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-22"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-22"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-23"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-23"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-23"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-23"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-26"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-26"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-27"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-27"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-27"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-27"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-28"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-28"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-29"
"PP3BBaVxZLcJU54uP_wL6Q","2011-12-29"
"dAaWxrY4le8xvTMqNjIRtw","2018-02-03"
"dAaWxrY4le8xvTMqNjIRtw","2018-02-23"
"dAaWxrY4le8xvTMqNjIRtw","2018-03-09"
"dAaWxrY4le8xvTMqNjIRtw","2018-04-13"
"dAaWxrY4le8xvTMqNjIRtw","2018-04-22"
"dAaWxrY4le8xvTMqNjIRtw","2018-06-12"
"dAaWxrY4le8xvTMqNjIRtw","2018-07-28"
"dAaWxrY4le8xvTMqNjIRtw","2018-08-07"
"dAaWxrY4le8xvTMqNjIRtw","2018-08-17"
"dAaWxrY4le8xvTMqNjIRtw","2018-10-10"
"dAaWxrY4le8xvTMqNjIRtw","2018-10-13"
"dAaWxrY4le8xvTMqNjIRtw","2018-10-17"
"dAaWxrY4le8xvTMqNjIRtw","2018-12-26"
"dAaWxrY4le8xvTMqNjIRtw","2019-01-20"
"dAaWxrY4le8xvTMqNjIRtw","2019-01-29"
"dAaWxrY4le8xvTMqNjIRtw","2019-03-29"
"dAaWxrY4le8xvTMqNjIRtw","2019-05-12"
"dAaWxrY4le8xvTMqNjIRtw","2019-06-07"
"dAaWxrY4le8xvTMqNjIRtw","2019-09-26"
"dAaWxrY4le8xvTMqNjIRtw","2019-10-24"
"dAaWxrY4le8xvTMqNjIRtw","2019-12-26"
"dAaWxrY4le8xvTMqNjIRtw","2020-01-13"
"dAaWxrY4le8xvTMqNjIRtw","2020-02-29"
"dAaWxrY4le8xvTMqNjIRtw","2020-08-20"
"dAaWxrY4le8xvTMqNjIRtw","2021-09-19"
"djGSPb8zwOZ-Cl-DFDubsg","2012-03-27"
"djGSPb8zwOZ-Cl-DFDubsg","2013-01-13"
"djGSPb8zwOZ-Cl-DFDubsg","2013-02-01"
"djGSPb8zwOZ-Cl-DFDubsg","2013-07-30"
"djGSPb8zwOZ-Cl-DFDubsg","2013-08-09"
"djGSPb8zwOZ-Cl-DFDubsg","2013-12-19"
"djGSPb8zwOZ-Cl-DFDubsg","2014-01-02"
"djGSPb8zwOZ-Cl-DFDubsg","2014-05-22"
"djGSPb8zwOZ-Cl-DFDubsg","2014-09-02"
"djGSPb8zwOZ-Cl-DFDubsg","2015-04-24"
"djGSPb8zwOZ-Cl-DFDubsg","2015-07-10"
"djGSPb8zwOZ-Cl-DFDubsg","2015-08-17"
"djGSPb8zwOZ-Cl-DFDubsg","2015-12-22"
"djGSPb8zwOZ-Cl-DFDubsg","2016-02-25"
"djGSPb8zwOZ-Cl-DFDubsg","2016-05-05"
"djGSPb8zwOZ-Cl-DFDubsg","2016-05-29"
"djGSPb8zwOZ-Cl-DFDubsg","2016-06-24"
"djGSPb8zwOZ-Cl-DFDubsg","2016-08-17"
"djGSPb8zwOZ-Cl-DFDubsg","2016-09-27"
"djGSPb8zwOZ-Cl-DFDubsg","2017-02-09"
"djGSPb8zwOZ-Cl-DFDubsg","2017-03-03"
"djGSPb8zwOZ-Cl-DFDubsg","2017-03-04"
"djGSPb8zwOZ-Cl-DFDubsg","2017-06-03"
"djGSPb8zwOZ-Cl-DFDubsg","2017-07-11"
"djGSPb8zwOZ-Cl-DFDubsg","2017-07-31"
"djGSPb8zwOZ-Cl-DFDubsg","2017-08-03"
"djGSPb8zwOZ-Cl-DFDubsg","2018-02-03"
"djGSPb8zwOZ-Cl-DFDubsg","2018-07-06"
"djGSPb8zwOZ-Cl-DFDubsg","2018-11-01"
"djGSPb8zwOZ-Cl-DFDubsg","2019-01-04"
"djGSPb8zwOZ-Cl-DFDubsg","2019-01-19"
"djGSPb8zwOZ-Cl-DFDubsg","2019-07-26"
"djGSPb8zwOZ-Cl-DFDubsg","2020-12-05"
"djGSPb8zwOZ-Cl-DFDubsg","2021-05-24"
"djGSPb8zwOZ-Cl-DFDubsg","2021-09-07"
"dmyPzMRNgTIOBRT11NFcvg","2019-11-01"
"dmyPzMRNgTIOBRT11NFcvg","2019-11-11"
"dmyPzMRNgTIOBRT11NFcvg","2019-11-18"
"dmyPzMRNgTIOBRT11NFcvg","2019-11-20"
"dmyPzMRNgTIOBRT11NFcvg","2019-11-24"
"dmyPzMRNgTIOBRT11NFcvg","2019-12-19"
"dmyPzMRNgTIOBRT11NFcvg","2019-12-30"
"dmyPzMRNgTIOBRT11NFcvg","2020-01-19"
"dmyPzMRNgTIOBRT11NFcvg","2020-01-24"
"dmyPzMRNgTIOBRT11NFcvg","2020-03-01"
"dmyPzMRNgTIOBRT11NFcvg","2020-03-08"
"dmyPzMRNgTIOBRT11NFcvg","2020-06-11"
"dmyPzMRNgTIOBRT11NFcvg","2020-11-06"
"dmyPzMRNgTIOBRT11NFcvg","2021-07-02"
"dmyPzMRNgTIOBRT11NFcvg","2021-07-24"
"dmyPzMRNgTIOBRT11NFcvg","2021-07-27"
"dmyPzMRNgTIOBRT11NFcvg","2021-08-18"
"dmyPzMRNgTIOBRT11NFcvg","2021-11-23"
"e27sItQBZuFbBPz_Ucq76A","2019-05-09"
"e27sItQBZuFbBPz_Ucq76A","2019-05-09"
"e27sItQBZuFbBPz_Ucq76A","2019-05-11"
"e27sItQBZuFbBPz_Ucq76A","2019-05-11"
"e27sItQBZuFbBPz_Ucq76A","2019-05-18"
"e27sItQBZuFbBPz_Ucq76A","2019-05-19"
"e27sItQBZuFbBPz_Ucq76A","2019-05-23"
"e27sItQBZuFbBPz_Ucq76A","2019-05-25"
"e27sItQBZuFbBPz_Ucq76A","2019-05-25"
"e27sItQBZuFbBPz_Ucq76A","2019-05-26"
"e27sItQBZuFbBPz_Ucq76A","2019-05-27"
"e27sItQBZuFbBPz_Ucq76A","2019-05-31"
"e27sItQBZuFbBPz_Ucq76A","2019-06-02"
"e27sItQBZuFbBPz_Ucq76A","2019-06-02"
"e27sItQBZuFbBPz_Ucq76A","2019-06-03"
"e27sItQBZuFbBPz_Ucq76A","2019-06-12"
"e27sItQBZuFbBPz_Ucq76A","2019-06-14"
"e27sItQBZuFbBPz_Ucq76A","2019-06-15"
"e27sItQBZuFbBPz_Ucq76A","2019-06-25"
"e27sItQBZuFbBPz_Ucq76A","2019-07-04"
"e27sItQBZuFbBPz_Ucq76A","2019-07-06"
"e27sItQBZuFbBPz_Ucq76A","2019-07-07"
"e27sItQBZuFbBPz_Ucq76A","2019-07-08"
"e27sItQBZuFbBPz_Ucq76A","2019-07-15"
"e27sItQBZuFbBPz_Ucq76A","2019-07-18"
"e27sItQBZuFbBPz_Ucq76A","2019-07-20"
"e27sItQBZuFbBPz_Ucq76A","2019-07-22"
